AAAAMMJJ,RR,TNTXM,TNTXM_moy_mois,GLOT_moy_mois
20140321,1,9.6,8.43548387096774,1256.67741935484
20140322,2.8,7.4,8.43548387096774,1256.67741935484
20140323,2,5.6,8.43548387096774,1256.67741935484
20140324,0,5.8,8.43548387096774,1256.67741935484
20140325,0,5.1,8.43548387096774,1256.67741935484
20140326,0,5.9,8.43548387096774,1256.67741935484
20140327,0,6,8.43548387096774,1256.67741935484
20140328,0,7.9,8.43548387096774,1256.67741935484
20140329,0,11.8,8.43548387096774,1256.67741935484
20140330,0,13,8.43548387096774,1256.67741935484
20140331,0,13.7,8.43548387096774,1256.67741935484
20140401,0,13.5,11.63,1646.1
20140402,0,14.7,11.63,1646.1
20140403,0,14.6,11.63,1646.1
20140404,0,11.5,11.63,1646.1
20140405,0,11.7,11.63,1646.1
20140406,0.2,13.4,11.63,1646.1
20140407,4.9,16.1,11.63,1646.1
20140408,1,9.8,11.63,1646.1
20140409,0,8.3,11.63,1646.1
20140410,0.2,10.1,11.63,1646.1
20140411,0,11.3,11.63,1646.1
20140412,0.2,10.9,11.63,1646.1
20140413,0,10.6,11.63,1646.1
20140414,0,9.4,11.63,1646.1
20140415,0,7.5,11.63,1646.1
20140416,0,8,11.63,1646.1
20140417,0,10.2,11.63,1646.1
20140418,0,10.6,11.63,1646.1
20140419,0,8.3,11.63,1646.1
20140420,0,14.4,11.63,1646.1
20140421,0,11.8,11.63,1646.1
20140422,0.4,13.2,11.63,1646.1
20140423,1.4,12.6,11.63,1646.1
20140424,7,14.4,11.63,1646.1
20140425,0.4,15.2,11.63,1646.1
20140426,3.4,9.8,11.63,1646.1
20140427,0.8,10.5,11.63,1646.1
20140428,0,11.7,11.63,1646.1
20140429,0,12,11.63,1646.1
20140430,3.8,12.8,11.63,1646.1
20140501,11.3,13.2,13.1741935483871,1883.09677419355
20140502,0.2,13.2,13.1741935483871,1883.09677419355
20140503,0,9.3,13.1741935483871,1883.09677419355
20140504,0,9.4,13.1741935483871,1883.09677419355
20140505,0,12,13.1741935483871,1883.09677419355
20140506,11.7,14.8,13.1741935483871,1883.09677419355
20140507,0.2,13.2,13.1741935483871,1883.09677419355
20140508,12.9,11,13.1741935483871,1883.09677419355
20140509,0,14.3,13.1741935483871,1883.09677419355
20140510,8.5,11.3,13.1741935483871,1883.09677419355
20140511,0.8,11.8,13.1741935483871,1883.09677419355
20140512,4.8,10.5,13.1741935483871,1883.09677419355
20140513,3.4,10.9,13.1741935483871,1883.09677419355
20140514,0,9.8,13.1741935483871,1883.09677419355
20140515,0,9.8,13.1741935483871,1883.09677419355
20140516,0,11.4,13.1741935483871,1883.09677419355
20140517,0,13.6,13.1741935483871,1883.09677419355
20140518,0,15.6,13.1741935483871,1883.09677419355
20140519,0,16.8,13.1741935483871,1883.09677419355
20140520,15.1,17.5,13.1741935483871,1883.09677419355
20140521,3.2,16,13.1741935483871,1883.09677419355
20140522,2.8,15.3,13.1741935483871,1883.09677419355
20140523,7.6,14,13.1741935483871,1883.09677419355
20140524,0.2,14.1,13.1741935483871,1883.09677419355
20140525,0.8,13.2,13.1741935483871,1883.09677419355
20140526,23.2,13.6,13.1741935483871,1883.09677419355
20140527,0.2,14.6,13.1741935483871,1883.09677419355
20140528,0.2,13.7,13.1741935483871,1883.09677419355
20140529,0,15.1,13.1741935483871,1883.09677419355
20140530,0,15.5,13.1741935483871,1883.09677419355
20140531,0.2,13.9,13.1741935483871,1883.09677419355
20140601,0.2,13.4,16.5166666666667,2338.13333333333
20140602,0,13.1,16.5166666666667,2338.13333333333
20140603,15.7,16.2,16.5166666666667,2338.13333333333
20140604,11.7,14.9,16.5166666666667,2338.13333333333
20140605,0,13.1,16.5166666666667,2338.13333333333
20140606,0,17.1,16.5166666666667,2338.13333333333
20140607,3.6,21.3,16.5166666666667,2338.13333333333
20140608,1.2,21.2,16.5166666666667,2338.13333333333
20140609,17.6,21.4,16.5166666666667,2338.13333333333
20140610,9.5,18.5,16.5166666666667,2338.13333333333
20140611,0,18.5,16.5166666666667,2338.13333333333
20140612,0,17.4,16.5166666666667,2338.13333333333
20140613,0,17.4,16.5166666666667,2338.13333333333
20140614,0.2,16.8,16.5166666666667,2338.13333333333
20140615,0,15.3,16.5166666666667,2338.13333333333
20140616,0.2,14,16.5166666666667,2338.13333333333
20140617,0,14.4,16.5166666666667,2338.13333333333
20140618,0.2,16,16.5166666666667,2338.13333333333
20140619,0,15.5,16.5166666666667,2338.13333333333
20140620,0,15.1,16.5166666666667,2338.13333333333
20140621,0,15,16.5166666666667,2338.13333333333
20140622,0,17.7,16.5166666666667,2338.13333333333
20140623,0.2,16.6,16.5166666666667,2338.13333333333
20140624,0.6,17.8,16.5166666666667,2338.13333333333
20140625,0,16.9,16.5166666666667,2338.13333333333
20140626,0,16.1,16.5166666666667,2338.13333333333
20140627,0,18.3,16.5166666666667,2338.13333333333
20140628,18,16.3,16.5166666666667,2338.13333333333
20140629,2.4,15.2,16.5166666666667,2338.13333333333
20140630,0.4,15,16.5166666666667,2338.13333333333
20140701,0,16.7,19.0967741935484,1718.06451612903
20140702,0,16.5,19.0967741935484,1718.06451612903
20140703,0.2,18.7,19.0967741935484,1718.06451612903
20140704,1.8,18.9,19.0967741935484,1718.06451612903
20140705,4.2,19.9,19.0967741935484,1718.06451612903
20140706,5,17.5,19.0967741935484,1718.06451612903
20140707,2.8,14.8,19.0967741935484,1718.06451612903
20140708,3.8,16.1,19.0967741935484,1718.06451612903
20140709,16.9,13.9,19.0967741935484,1718.06451612903
20140710,4.8,15.5,19.0967741935484,1718.06451612903
20140711,2.8,15.7,19.0967741935484,1718.06451612903
20140712,0,17.7,19.0967741935484,1718.06451612903
20140713,7.2,17.9,19.0967741935484,1718.06451612903
20140714,0,17.9,19.0967741935484,1718.06451612903
20140715,0,16.1,19.0967741935484,1718.06451612903
20140716,0,20.7,19.0967741935484,1718.06451612903
20140717,0,22.6,19.0967741935484,1718.06451612903
20140718,0,26,19.0967741935484,1718.06451612903
20140719,5.9,25.1,19.0967741935484,1718.06451612903
20140720,1.6,20.3,19.0967741935484,1718.06451612903
20140721,0,20.4,19.0967741935484,1718.06451612903
20140722,0,20.3,19.0967741935484,1718.06451612903
20140723,0,23.5,19.0967741935484,1718.06451612903
20140724,0,22.8,19.0967741935484,1718.06451612903
20140725,0,20.3,19.0967741935484,1718.06451612903
20140726,0,20.3,19.0967741935484,1718.06451612903
20140727,3.6,21.6,19.0967741935484,1718.06451612903
20140728,2,18.6,19.0967741935484,1718.06451612903
20140729,0,18.4,19.0967741935484,1718.06451612903
20140730,0.2,19.4,19.0967741935484,1718.06451612903
20140731,0,17.9,19.0967741935484,1718.06451612903
20140801,0,20,16.6193548387097,1492.64516129032
20140802,1.4,19.9,16.6193548387097,1492.64516129032
20140803,0,19.5,16.6193548387097,1492.64516129032
20140804,0.2,18.5,16.6193548387097,1492.64516129032
20140805,0,16.7,16.6193548387097,1492.64516129032
20140806,10.7,17.8,16.6193548387097,1492.64516129032
20140807,2,18.8,16.6193548387097,1492.64516129032
20140808,4.6,19.7,16.6193548387097,1492.64516129032
20140809,0.2,19,16.6193548387097,1492.64516129032
20140810,2.2,19.7,16.6193548387097,1492.64516129032
20140811,3.7,17,16.6193548387097,1492.64516129032
20140812,11.2,16.1,16.6193548387097,1492.64516129032
20140813,0,17,16.6193548387097,1492.64516129032
20140814,7.2,15.6,16.6193548387097,1492.64516129032
20140815,9.1,15.2,16.6193548387097,1492.64516129032
20140816,0,15.2,16.6193548387097,1492.64516129032
20140817,0.6,15,16.6193548387097,1492.64516129032
20140818,0.2,16.7,16.6193548387097,1492.64516129032
20140819,0.2,13.5,16.6193548387097,1492.64516129032
20140820,0,11.8,16.6193548387097,1492.64516129032
20140821,0,12.9,16.6193548387097,1492.64516129032
20140822,2,14.6,16.6193548387097,1492.64516129032
20140823,1.2,13.9,16.6193548387097,1492.64516129032
20140824,0,13.7,16.6193548387097,1492.64516129032
20140825,26.6,13.5,16.6193548387097,1492.64516129032
20140826,12.3,17.1,16.6193548387097,1492.64516129032
20140827,0.4,17.1,16.6193548387097,1492.64516129032
20140828,1.4,18.8,16.6193548387097,1492.64516129032
20140829,0.2,17.7,16.6193548387097,1492.64516129032
20140830,1.6,15.9,16.6193548387097,1492.64516129032
20140831,0,17.3,16.6193548387097,1492.64516129032
20140901,0,15.5,16.8033333333333,1418.36666666667
20140902,0,18.3,16.8033333333333,1418.36666666667
20140903,0,17,16.8033333333333,1418.36666666667
20140904,0,16.9,16.8033333333333,1418.36666666667
20140905,0,19.2,16.8033333333333,1418.36666666667
20140906,0,19.2,16.8033333333333,1418.36666666667
20140907,0.2,18.4,16.8033333333333,1418.36666666667
20140908,0,17.8,16.8033333333333,1418.36666666667
20140909,0.2,15.6,16.8033333333333,1418.36666666667
20140910,0,14.2,16.8033333333333,1418.36666666667
20140911,0,15.2,16.8033333333333,1418.36666666667
20140912,0.2,15.9,16.8033333333333,1418.36666666667
20140913,0,16.8,16.8033333333333,1418.36666666667
20140914,0,15.3,16.8033333333333,1418.36666666667
20140915,0,17.9,16.8033333333333,1418.36666666667
20140916,0.2,18.5,16.8033333333333,1418.36666666667
20140917,0,20.7,16.8033333333333,1418.36666666667
20140918,0,21.5,16.8033333333333,1418.36666666667
20140919,0.2,20.1,16.8033333333333,1418.36666666667
20140920,12.8,20.5,16.8033333333333,1418.36666666667
20140921,0.2,16.9,16.8033333333333,1418.36666666667
20140922,0.2,13.9,16.8033333333333,1418.36666666667
20140923,0,11.9,16.8033333333333,1418.36666666667
20140924,5.4,10.8,16.8033333333333,1418.36666666667
20140925,0.2,11.5,16.8033333333333,1418.36666666667
20140926,0,14.4,16.8033333333333,1418.36666666667
20140927,0,18.4,16.8033333333333,1418.36666666667
20140928,0,17.5,16.8033333333333,1418.36666666667
20140929,2.4,16.5,16.8033333333333,1418.36666666667
20140930,0.2,17.8,16.8033333333333,1418.36666666667
20141001,0,16.8,13.7806451612903,698.387096774194
20141002,0,17.1,13.7806451612903,698.387096774194
20141003,0.2,17.2,13.7806451612903,698.387096774194
20141004,5.1,16.2,13.7806451612903,698.387096774194
20141005,0,12.7,13.7806451612903,698.387096774194
20141006,7.6,12,13.7806451612903,698.387096774194
20141007,0.2,13,13.7806451612903,698.387096774194
20141008,15.3,13,13.7806451612903,698.387096774194
20141009,0,15.9,13.7806451612903,698.387096774194
20141010,0.2,14,13.7806451612903,698.387096774194
20141011,7.3,14.5,13.7806451612903,698.387096774194
20141012,3.6,11.7,13.7806451612903,698.387096774194
20141013,0,15.2,13.7806451612903,698.387096774194
20141014,0,12.4,13.7806451612903,698.387096774194
20141015,3.4,10.7,13.7806451612903,698.387096774194
20141016,11.9,15.7,13.7806451612903,698.387096774194
20141017,0.2,15.6,13.7806451612903,698.387096774194
20141018,0.2,18,13.7806451612903,698.387096774194
20141019,0.4,18.2,13.7806451612903,698.387096774194
20141020,0.2,14.1,13.7806451612903,698.387096774194
20141021,3.8,12.6,13.7806451612903,698.387096774194
20141022,0,9.4,13.7806451612903,698.387096774194
20141023,0,10.9,13.7806451612903,698.387096774194
20141024,4.6,11.8,13.7806451612903,698.387096774194
20141025,2.8,13.5,13.7806451612903,698.387096774194
20141026,0.2,12.5,13.7806451612903,698.387096774194
20141027,0,13.9,13.7806451612903,698.387096774194
20141028,0.2,9,13.7806451612903,698.387096774194
20141029,0.2,11,13.7806451612903,698.387096774194
20141030,0.2,14.2,13.7806451612903,698.387096774194
20141031,0.4,14.4,13.7806451612903,698.387096774194
20141101,0.2,14,8.86,388.733333333333
20141102,2,14.3,8.86,388.733333333333
20141103,11.6,12.6,8.86,388.733333333333
20141104,0,8.7,8.86,388.733333333333
20141105,0.2,6.3,8.86,388.733333333333
20141106,0,7.5,8.86,388.733333333333
20141107,3.4,9.4,8.86,388.733333333333
20141108,0.2,9.3,8.86,388.733333333333
20141109,0,8.9,8.86,388.733333333333
20141110,0.2,8.2,8.86,388.733333333333
20141111,0.2,10,8.86,388.733333333333
20141112,0.2,11,8.86,388.733333333333
20141113,0,7.6,8.86,388.733333333333
20141114,16,8.7,8.86,388.733333333333
20141115,4,9.6,8.86,388.733333333333
20141116,1.8,8.6,8.86,388.733333333333
20141117,0.8,8.7,8.86,388.733333333333
20141118,0.2,9.3,8.86,388.733333333333
20141119,0.2,5.7,8.86,388.733333333333
20141120,0,7.2,8.86,388.733333333333
20141121,0,6.5,8.86,388.733333333333
20141122,0,8.8,8.86,388.733333333333
20141123,1,10.8,8.86,388.733333333333
20141124,0,9.2,8.86,388.733333333333
20141125,3,7.4,8.86,388.733333333333
20141126,2.6,8.8,8.86,388.733333333333
20141127,0.4,9.3,8.86,388.733333333333
20141128,0,9.7,8.86,388.733333333333
20141129,0,5,8.86,388.733333333333
20141130,0.2,4.7,8.86,388.733333333333
20141201,0.2,2.8,4.41612903225806,169.129032258065
20141202,2.4,2.5,4.41612903225806,169.129032258065
20141203,0,1.3,4.41612903225806,169.129032258065
20141204,0,1.8,4.41612903225806,169.129032258065
20141205,0.4,3.4,4.41612903225806,169.129032258065
20141206,0.2,5.6,4.41612903225806,169.129032258065
20141207,1.4,1.9,4.41612903225806,169.129032258065
20141208,4.4,1.7,4.41612903225806,169.129032258065
20141209,2.4,2.9,4.41612903225806,169.129032258065
20141210,1.8,5.7,4.41612903225806,169.129032258065
20141211,4.4,7.3,4.41612903225806,169.129032258065
20141212,19.2,9.1,4.41612903225806,169.129032258065
20141213,5.9,3.3,4.41612903225806,169.129032258065
20141214,0,0.2,4.41612903225806,169.129032258065
20141215,1.6,3.1,4.41612903225806,169.129032258065
20141216,5,6.5,4.41612903225806,169.129032258065
20141217,4.3,6.7,4.41612903225806,169.129032258065
20141218,0.6,11.5,4.41612903225806,169.129032258065
20141219,4,9.6,4.41612903225806,169.129032258065
20141220,0.2,6.1,4.41612903225806,169.129032258065
20141221,0,5.2,4.41612903225806,169.129032258065
20141222,0,9,4.41612903225806,169.129032258065
20141223,0.2,9.7,4.41612903225806,169.129032258065
20141224,1,8.7,4.41612903225806,169.129032258065
20141225,0,5.4,4.41612903225806,169.129032258065
20141226,9.9,3.1,4.41612903225806,169.129032258065
20141227,2.2,2.8,4.41612903225806,169.129032258065
20141228,0,-2,4.41612903225806,169.129032258065
20141229,0.2,-1.1,4.41612903225806,169.129032258065
20141230,0,0.6,4.41612903225806,169.129032258065
20141231,0,2.5,4.41612903225806,169.129032258065
20150101,1,0.5,3.69354838709677,253.483870967742
20150102,0,5.5,3.69354838709677,253.483870967742
20150103,9.5,6.1,3.69354838709677,253.483870967742
20150104,0,3.8,3.69354838709677,253.483870967742
20150105,0,-1.7,3.69354838709677,253.483870967742
20150106,0,0.5,3.69354838709677,253.483870967742
20150107,0,2.8,3.69354838709677,253.483870967742
20150108,9,6.7,3.69354838709677,253.483870967742
20150109,1,10.2,3.69354838709677,253.483870967742
20150110,2,10.9,3.69354838709677,253.483870967742
20150111,0,5.2,3.69354838709677,253.483870967742
20150112,0,8,3.69354838709677,253.483870967742
20150113,1.4,8.9,3.69354838709677,253.483870967742
20150114,5,5.2,3.69354838709677,253.483870967742
20150115,3.8,7.1,3.69354838709677,253.483870967742
20150116,5.8,5.4,3.69354838709677,253.483870967742
20150117,0,2.5,3.69354838709677,253.483870967742
20150118,2.6,3.3,3.69354838709677,253.483870967742
20150119,1.2,0.9,3.69354838709677,253.483870967742
20150120,0,-1.4,3.69354838709677,253.483870967742
20150121,0,-0.1,3.69354838709677,253.483870967742
20150122,0,-1.4,3.69354838709677,253.483870967742
20150123,1,0.8,3.69354838709677,253.483870967742
20150124,2.8,1.6,3.69354838709677,253.483870967742
20150125,0.2,2,3.69354838709677,253.483870967742
20150126,2.8,6,3.69354838709677,253.483870967742
20150127,0.2,3.7,3.69354838709677,253.483870967742
20150128,2.6,5.6,3.69354838709677,253.483870967742
20150129,5,3.3,3.69354838709677,253.483870967742
20150130,1.8,1.5,3.69354838709677,253.483870967742
20150131,2.2,1.1,3.69354838709677,253.483870967742
20150201,6.5,2.5,3.35,557.964285714286
20150202,0,1.8,3.35,557.964285714286
20150203,0,0.6,3.35,557.964285714286
20150204,0,1.8,3.35,557.964285714286
20150205,0,-0.3,3.35,557.964285714286
20150206,0,-0.6,3.35,557.964285714286
20150207,0,0.7,3.35,557.964285714286
20150208,1.4,4.5,3.35,557.964285714286
20150209,0,0.3,3.35,557.964285714286
20150210,0,3.7,3.35,557.964285714286
20150211,0,3.4,3.35,557.964285714286
20150212,0,0.2,3.35,557.964285714286
20150213,3,5,3.35,557.964285714286
20150214,0.4,6.6,3.35,557.964285714286
20150215,0,6.7,3.35,557.964285714286
20150216,0,1.6,3.35,557.964285714286
20150217,0.6,5,3.35,557.964285714286
20150218,0,0.9,3.35,557.964285714286
20150219,1.2,3.6,3.35,557.964285714286
20150220,10.7,4.9,3.35,557.964285714286
20150221,0.6,3.7,3.35,557.964285714286
20150222,10.3,3,3.35,557.964285714286
20150223,0.8,7,3.35,557.964285714286
20150224,0.6,6,3.35,557.964285714286
20150225,2.8,3.9,3.35,557.964285714286
20150226,9.3,7.9,3.35,557.964285714286
20150227,0,5.3,3.35,557.964285714286
20150228,3,4.1,3.35,557.964285714286
20150301,0,9.5,7.02903225806452,1004.90322580645
20150302,4.6,6.2,7.02903225806452,1004.90322580645
20150303,4,5.4,7.02903225806452,1004.90322580645
20150304,1,4.4,7.02903225806452,1004.90322580645
20150305,0,4.3,7.02903225806452,1004.90322580645
20150306,0,4.8,7.02903225806452,1004.90322580645
20150307,0,6.8,7.02903225806452,1004.90322580645
20150308,0,9.2,7.02903225806452,1004.90322580645
20150309,0.2,9.8,7.02903225806452,1004.90322580645
20150310,0,10.2,7.02903225806452,1004.90322580645
20150311,0,6.7,7.02903225806452,1004.90322580645
20150312,0,5.8,7.02903225806452,1004.90322580645
20150313,0,5.4,7.02903225806452,1004.90322580645
20150314,0.4,5.7,7.02903225806452,1004.90322580645
20150315,0.4,5.2,7.02903225806452,1004.90322580645
20150316,0,6,7.02903225806452,1004.90322580645
20150317,0,9.9,7.02903225806452,1004.90322580645
20150318,0,9.1,7.02903225806452,1004.90322580645
20150319,0,6.7,7.02903225806452,1004.90322580645
20150320,0,8.7,7.02903225806452,1004.90322580645
20150321,0,5.8,7.02903225806452,1004.90322580645
20150322,0,6.9,7.02903225806452,1004.90322580645
20150323,0,5.5,7.02903225806452,1004.90322580645
20150324,7.9,4.4,7.02903225806452,1004.90322580645
20150325,1.2,5.8,7.02903225806452,1004.90322580645
20150326,4.4,2.9,7.02903225806452,1004.90322580645
20150327,0,6.4,7.02903225806452,1004.90322580645
20150328,1.6,8.9,7.02903225806452,1004.90322580645
20150329,3,10.8,7.02903225806452,1004.90322580645
20150330,2.4,10.3,7.02903225806452,1004.90322580645
20150331,1,10.4,7.02903225806452,1004.90322580645
20150401,2,7.2,10.6833333333333,1748.23333333333
20150402,4,8.2,10.6833333333333,1748.23333333333
20150403,4.4,5.4,10.6833333333333,1748.23333333333
20150404,0.6,7.1,10.6833333333333,1748.23333333333
20150405,0,5.9,10.6833333333333,1748.23333333333
20150406,0,6.3,10.6833333333333,1748.23333333333
20150407,0,7.9,10.6833333333333,1748.23333333333
20150408,0,9.3,10.6833333333333,1748.23333333333
20150409,0,11.4,10.6833333333333,1748.23333333333
20150410,1,13.3,10.6833333333333,1748.23333333333
20150411,0.2,12.9,10.6833333333333,1748.23333333333
20150412,0,9.5,10.6833333333333,1748.23333333333
20150413,0,11.2,10.6833333333333,1748.23333333333
20150414,0,14.5,10.6833333333333,1748.23333333333
20150415,0,16.9,10.6833333333333,1748.23333333333
20150416,0,15.7,10.6833333333333,1748.23333333333
20150417,0,12.4,10.6833333333333,1748.23333333333
20150418,0,10.2,10.6833333333333,1748.23333333333
20150419,0,9.9,10.6833333333333,1748.23333333333
20150420,0,12.3,10.6833333333333,1748.23333333333
20150421,0,13.7,10.6833333333333,1748.23333333333
20150422,0,10.9,10.6833333333333,1748.23333333333
20150423,0,11.4,10.6833333333333,1748.23333333333
20150424,3.8,13.1,10.6833333333333,1748.23333333333
20150425,4,14.5,10.6833333333333,1748.23333333333
20150426,5.4,13.8,10.6833333333333,1748.23333333333
20150427,0,10.3,10.6833333333333,1748.23333333333
20150428,0,6.8,10.6833333333333,1748.23333333333
20150429,3.8,9,10.6833333333333,1748.23333333333
20150430,4.4,9.5,10.6833333333333,1748.23333333333
20150501,0.8,8.7,12.6516129032258,1799.61290322581
20150502,3.4,10.5,12.6516129032258,1799.61290322581
20150503,2.4,15.4,12.6516129032258,1799.61290322581
20150504,5.8,14.6,12.6516129032258,1799.61290322581
20150505,2.8,16.3,12.6516129032258,1799.61290322581
20150506,1.2,12.1,12.6516129032258,1799.61290322581
20150507,0,10.8,12.6516129032258,1799.61290322581
20150508,0,14.2,12.6516129032258,1799.61290322581
20150509,0,15.6,12.6516129032258,1799.61290322581
20150510,0.2,14,12.6516129032258,1799.61290322581
20150511,0,18.3,12.6516129032258,1799.61290322581
20150512,0,14.7,12.6516129032258,1799.61290322581
20150513,0,12.1,12.6516129032258,1799.61290322581
20150514,6.3,11.9,12.6516129032258,1799.61290322581
20150515,0.2,10.2,12.6516129032258,1799.61290322581
20150516,0.4,10.2,12.6516129032258,1799.61290322581
20150517,0,11.3,12.6516129032258,1799.61290322581
20150518,3,11.8,12.6516129032258,1799.61290322581
20150519,2.2,10.3,12.6516129032258,1799.61290322581
20150520,0,9.9,12.6516129032258,1799.61290322581
20150521,0,10.3,12.6516129032258,1799.61290322581
20150522,0,12.1,12.6516129032258,1799.61290322581
20150523,1.2,14.9,12.6516129032258,1799.61290322581
20150524,0,14.3,12.6516129032258,1799.61290322581
20150525,0,14.8,12.6516129032258,1799.61290322581
20150526,0,12.5,12.6516129032258,1799.61290322581
20150527,0,13,12.6516129032258,1799.61290322581
20150528,0,13.4,12.6516129032258,1799.61290322581
20150529,1,10.8,12.6516129032258,1799.61290322581
20150530,0,11.2,12.6516129032258,1799.61290322581
20150531,6.3,12,12.6516129032258,1799.61290322581
20150601,0.2,11.6,16.44,2359.26666666667
20150602,0.2,15.6,16.44,2359.26666666667
20150603,0,15.8,16.44,2359.26666666667
20150604,0,15.3,16.44,2359.26666666667
20150605,6.6,22.9,16.44,2359.26666666667
20150606,0,15,16.44,2359.26666666667
20150607,0,12.2,16.44,2359.26666666667
20150608,0,13,16.44,2359.26666666667
20150609,0,13,16.44,2359.26666666667
20150610,0,15.4,16.44,2359.26666666667
20150611,0,20.5,16.44,2359.26666666667
20150612,0,22.9,16.44,2359.26666666667
20150613,0,18.8,16.44,2359.26666666667
20150614,0,14.8,16.44,2359.26666666667
20150615,0,16.1,16.44,2359.26666666667
20150616,0,14.6,16.44,2359.26666666667
20150617,0.6,15.2,16.44,2359.26666666667
20150618,0.8,17.5,16.44,2359.26666666667
20150619,0,13.1,16.44,2359.26666666667
20150620,0.8,15.8,16.44,2359.26666666667
20150621,1.6,17.9,16.44,2359.26666666667
20150622,17.4,11.9,16.44,2359.26666666667
20150623,0.4,13.8,16.44,2359.26666666667
20150624,0,14.1,16.44,2359.26666666667
20150625,0,19.2,16.44,2359.26666666667
20150626,0,21.1,16.44,2359.26666666667
20150627,0,18.1,16.44,2359.26666666667
20150628,0,17.8,16.44,2359.26666666667
20150629,0,18.7,16.44,2359.26666666667
20150630,0,21.5,16.44,2359.26666666667
20150701,0,26.1,19.3612903225806,1855.48387096774
20150702,0,22.4,19.3612903225806,1855.48387096774
20150703,0,24.8,19.3612903225806,1855.48387096774
20150704,0.2,24.8,19.3612903225806,1855.48387096774
20150705,2.2,20.2,19.3612903225806,1855.48387096774
20150706,0,20,19.3612903225806,1855.48387096774
20150707,3.4,20.7,19.3612903225806,1855.48387096774
20150708,2.8,15.3,19.3612903225806,1855.48387096774
20150709,0,16.6,19.3612903225806,1855.48387096774
20150710,0,17.3,19.3612903225806,1855.48387096774
20150711,0,20,19.3612903225806,1855.48387096774
20150712,1.6,15.9,19.3612903225806,1855.48387096774
20150713,0.4,17.9,19.3612903225806,1855.48387096774
20150714,0,20.3,19.3612903225806,1855.48387096774
20150715,0.4,19.7,19.3612903225806,1855.48387096774
20150716,0,24.5,19.3612903225806,1855.48387096774
20150717,0,25,19.3612903225806,1855.48387096774
20150718,6.7,20,19.3612903225806,1855.48387096774
20150719,0.4,19.8,19.3612903225806,1855.48387096774
20150720,1.6,20.9,19.3612903225806,1855.48387096774
20150721,0,22.8,19.3612903225806,1855.48387096774
20150722,0,21.4,19.3612903225806,1855.48387096774
20150723,0,17.2,19.3612903225806,1855.48387096774
20150724,1.8,20.4,19.3612903225806,1855.48387096774
20150725,0.2,16.5,19.3612903225806,1855.48387096774
20150726,7,13.1,19.3612903225806,1855.48387096774
20150727,1.4,17.5,19.3612903225806,1855.48387096774
20150728,0,16.4,19.3612903225806,1855.48387096774
20150729,0,15.1,19.3612903225806,1855.48387096774
20150730,0.2,13.5,19.3612903225806,1855.48387096774
20150731,0,14.1,19.3612903225806,1855.48387096774
20150801,0,17.1,19.7193548387097,1662.61290322581
20150802,0,17.7,19.7193548387097,1662.61290322581
20150803,3,23.6,19.7193548387097,1662.61290322581
20150804,0.6,19.6,19.7193548387097,1662.61290322581
20150805,0,20.4,19.7193548387097,1662.61290322581
20150806,0,21.2,19.7193548387097,1662.61290322581
20150807,0,21.2,19.7193548387097,1662.61290322581
20150808,0,20.5,19.7193548387097,1662.61290322581
20150809,0,20.2,19.7193548387097,1662.61290322581
20150810,0,19.9,19.7193548387097,1662.61290322581
20150811,0,20.6,19.7193548387097,1662.61290322581
20150812,0,24.5,19.7193548387097,1662.61290322581
20150813,6.2,27.5,19.7193548387097,1662.61290322581
20150814,0.8,21.5,19.7193548387097,1662.61290322581
20150815,10.5,17.9,19.7193548387097,1662.61290322581
20150816,0,17.1,19.7193548387097,1662.61290322581
20150817,3.6,14.1,19.7193548387097,1662.61290322581
20150818,2.8,15.3,19.7193548387097,1662.61290322581
20150819,0.8,18.1,19.7193548387097,1662.61290322581
20150820,0.8,17.9,19.7193548387097,1662.61290322581
20150821,0,20.3,19.7193548387097,1662.61290322581
20150822,0,22.2,19.7193548387097,1662.61290322581
20150823,3,19.2,19.7193548387097,1662.61290322581
20150824,8,16.4,19.7193548387097,1662.61290322581
20150825,0.4,15.8,19.7193548387097,1662.61290322581
20150826,1,21,19.7193548387097,1662.61290322581
20150827,15.7,14.8,19.7193548387097,1662.61290322581
20150828,0,17.2,19.7193548387097,1662.61290322581
20150829,0,19.6,19.7193548387097,1662.61290322581
20150830,0,24.6,19.7193548387097,1662.61290322581
20150831,1.8,24.3,19.7193548387097,1662.61290322581
20150901,1,18,13.7033333333333,1149.96666666667
20150902,0.2,13.9,13.7033333333333,1149.96666666667
20150903,9.3,12.4,13.7033333333333,1149.96666666667
20150904,0.2,12.7,13.7033333333333,1149.96666666667
20150905,0,13.5,13.7033333333333,1149.96666666667
20150906,0,11.5,13.7033333333333,1149.96666666667
20150907,0,11.2,13.7033333333333,1149.96666666667
20150908,0.2,13.8,13.7033333333333,1149.96666666667
20150909,0,15.2,13.7033333333333,1149.96666666667
20150910,0,15.7,13.7033333333333,1149.96666666667
20150911,0,15,13.7033333333333,1149.96666666667
20150912,17.4,15.7,13.7033333333333,1149.96666666667
20150913,8,14.1,13.7033333333333,1149.96666666667
20150914,5.4,15,13.7033333333333,1149.96666666667
20150915,4.2,14.3,13.7033333333333,1149.96666666667
20150916,8.8,15.5,13.7033333333333,1149.96666666667
20150917,4.6,15.7,13.7033333333333,1149.96666666667
20150918,11.5,13.4,13.7033333333333,1149.96666666667
20150919,0,14,13.7033333333333,1149.96666666667
20150920,0.2,12.4,13.7033333333333,1149.96666666667
